iso3,country,year,homicide_rate,gini,gdppc,pop,democracy,gini_interp,log_homicide,log_gdppc,gini_c,democracy_c,gini_x_dem
KAZ,Kazakhstan,2006,7.99194446772237,30.2,119979075291.852,16103716,3.62,30.2,2.0796845706112093,25.510583191955895,-5.8734784212467694,-2.943179680150517,17.28670234121603
KAZ,Kazakhstan,2008,11.0005007145455,28.5,134968901021.859,16426525,3.45,28.5,2.3988494278608425,25.62831022604621,-7.573478421246769,-3.113179680150517,23.577599129083858
KAZ,Kazakhstan,2008,8.43148505237717,28.5,134968901021.859,16426525,3.45,28.5,2.133158247202888,25.62831022604621,-7.573478421246769,-3.113179680150517,23.577599129083858
KAZ,Kazakhstan,2010,8.23790230340836,28,146559490369.689,16836810,3.3,28,2.109958901761913,25.710697260585132,-8.073478421246769,-3.2631796801505173,26.345210732346136
KAZ,Kazakhstan,2010,5.58894453317034,28,146559490369.689,16836810,3.3,28,1.7225781037576466,25.710697260585132,-8.073478421246769,-3.2631796801505173,26.345210732346136
KAZ,Kazakhstan,2011,8.3206363060125,28,157404892659.159,17066002,3.24,28,2.1199398405378025,25.78208725668523,-8.073478421246769,-3.323179680150517,26.829619437620938
KAZ,Kazakhstan,2011,6.2873540537686,28,157404892659.159,17066002,3.24,28,1.8401295537110676,25.78208725668523,-8.073478421246769,-3.323179680150517,26.829619437620938
KAZ,Kazakhstan,2012,7.31533714170016,28.2,164960327499.374,17306106,2.95,28.2,1.9913391800146296,25.82897084253907,-7.8734784212467694,-3.613179680150517,28.448292243752398
KAZ,Kazakhstan,2012,6.2463502766018,28.2,164960327499.374,17306106,2.95,28.2,1.833596992181003,25.82897084253907,-7.8734784212467694,-3.613179680150517,28.448292243752398
KAZ,Kazakhstan,2013,6.37940291294929,27.1,174857947143.911,17556502,3.06,27.1,1.8546408231705687,25.88723975063202,-8.973478421246767,-3.503179680150517,31.435707265580817
KAZ,Kazakhstan,2013,5.66741598070048,27.1,174857947143.911,17556502,3.06,27.1,1.7364961962443908,25.88723975063202,-8.973478421246767,-3.503179680150517,31.435707265580817
KAZ,Kazakhstan,2014,5.07400953678053,27,182201980933.864,17816285,3.17,27,1.6261002291674092,25.928381694017578,-9.073478421246769,-3.393179680150517,30.78794260725873
KAZ,Kazakhstan,2014,4.75407751952778,27,182201980933.864,17816285,3.17,27,1.5611039233018467,25.928381694017578,-9.073478421246769,-3.393179680150517,30.78794260725873
KAZ,Kazakhstan,2015,4.71683271705767,26.8,184388404706.042,18084169,3.06,26.8,1.5532553623669756,25.940310264888122,-9.273478421246768,-3.503179680150517,32.486661169625975
KAZ,Kazakhstan,2015,3.51688816887301,26.8,184388404706.042,18084169,3.06,26.8,1.2604159435986977,25.940310264888122,-9.273478421246768,-3.503179680150517,32.486661169625975
KAZ,Kazakhstan,2017,4.90565829350323,27.5,194059760924.352,18651931,3.06,27.5,1.5924256802365044,25.991431994575127,-8.573478421246769,-3.503179680150517,30.034435393520614
KAZ,Kazakhstan,2017,4.17651126845794,27.5,194059760924.352,18651931,3.06,27.5,1.431867754276532,25.991431994575127,-8.573478421246769,-3.503179680150517,30.034435393520614
KAZ,Kazakhstan,2019,3.64922560673581,28,211106940610.612,19209555,2.94,28,1.2972515421673956,26.075630669567225,-8.073478421246769,-3.623179680150517,29.25166296399497
KAZ,Kazakhstan,2020,3.11054491665357,28.7,205829267103.2,19482117,3.14,28.7,1.138007639344951,26.05031286162109,-7.3734784212467694,-3.423179680150517,25.240741503640255
KAZ,Kazakhstan,2020,2.84876638406391,28.7,205829267103.2,19482117,3.14,28.7,1.0503901975369998,26.05031286162109,-7.3734784212467694,-3.423179680150517,25.240741503640255
KAZ,Kazakhstan,2021,2.84649159527772,29.2,214679925583.069,19743603,3.08,29.2,1.0495941568632325,26.09241403761379,-6.8734784212467694,-3.483179680150517,23.941560368839802
KEN,Kenya,2015,4.8015943416874,40.8,70120446896.8359,47088526,5.33,40.8,1.5710284931638991,24.973480270293965,4.726521578753228,-1.233179680150517,-5.828650368711423
KEN,Kenya,2016,4.90863183219284,NA,73074983895.0953,48139687,5.33,40.14285714285714,1.5930304089443668,25.01475192755499,4.06937872161037,-1.233179680150517,-5.018275150326796
KEN,Kenya,2017,5.01242276948533,NA,75879571212.3885,49197766,5.11,39.48571428571429,1.6139124406818732,25.052413331132584,3.412235864467519,-1.4531796801505168,-4.958591822125031
KEN,Kenya,2017,2.06919966720846,NA,75879571212.3885,49197766,5.11,38.82857142857143,0.7319830442876372,25.052413331132584,2.7550930073246604,-1.4531796801505168,-4.003645175168976
KEN,Kenya,2018,3.12505555114881,NA,80165208728.3956,50207107,5.11,38.17142857142857,1.1426468935925846,25.107355451318565,2.097950150181802,-1.4531796801505168,-3.04869852821292
KEN,Kenya,2018,1.98179112389615,NA,80165208728.3956,50207107,5.11,37.51428571428571,0.689034296182624,25.107355451318565,1.4408072930389437,-1.4531796801505168,-2.093751881256864
KEN,Kenya,2019,3.07795502113628,NA,84264984851.3549,51202827,5.18,36.85714285714286,1.1275090663622391,25.15723225210051,0.7836644358960925,-1.3831796801505174,-1.083948723788093
KEN,Kenya,2020,3.56012051055805,36.2,84035138346.859,52217334,5.05,36.2,1.2725993516806489,25.154500861974043,0.1265215787532341,-1.5131796801505173,-0.19144988206995728
KEN,Kenya,2021,5.25374641584713,38.7,90413816676.9795,53219166,5.05,38.7,1.660843019581326,25.22766293201292,2.626521578753234,-1.5131796801505173,-3.9743990824462503
KEN,Kenya,2022,4.87166844718499,38.5,94807911027.625,54252461,5.05,38.5,1.5854870563472645,25.27511869238415,2.4265215787532313,-1.5131796801505173,-3.6717631464161427
KGZ,Kyrgyzstan,2006,7.62903215883153,37.4,4368498475.52979,5218373,4.08,37.4,2.033270914372528,22.197685188733562,1.3265215787532298,-2.483179680150517,-3.293991429641204
KGZ,Kyrgyzstan,2008,7.58069296705422,31.5,5140072739.62985,5318729,4.05,31.5,2.02692288724709,22.36033306799231,-4.573478421246769,-2.5131796801505173,11.493973035884247
KGZ,Kyrgyzstan,2010,8.86783027045699,30.1,5263491909.11624,5467059,4.31,30.1,2.183557188235962,22.384060504486474,-5.973478421246767,-2.2531796801505175,13.45932019857081
KGZ,Kyrgyzstan,2011,8.09718770192697,27.8,5576999924.82018,5546587,4.34,27.8,2.092751038806121,22.441916820873494,-8.273478421246768,-2.2231796801505173,18.393429110279595
KGZ,Kyrgyzstan,2012,6.49519469697196,27.4,5572083788.24116,5652076,4.69,27.4,1.8726010418735144,22.441034930123696,-8.67347842124677,-1.8731796801505167,16.246983534903432
KGZ,Kyrgyzstan,2013,5.8303108720032,28.8,6180302892.03129,5777150,4.69,28.8,1.7647840269307866,22.54463311887053,-7.273478421246768,-1.8731796801505167,13.624531982692707
KGZ,Kyrgyzstan,2014,4.27240335149698,26.8,6429000667.90909,5905848,5.24,26.8,1.4545143827179172,22.584084945996,-9.273478421246768,-1.323179680150517,12.270478211308019
KGZ,Kyrgyzstan,2015,4.26532877520751,29,6678177511.66313,6040036,5.33,29,1.4528610059128606,22.622110959675407,-7.073478421246769,-1.233179680150517,8.722869857064675
KGZ,Kyrgyzstan,2016,5.23863496561286,26.8,6967733666.77765,6175338,4.93,26.8,1.6579680362460376,22.664555853432258,-9.273478421246768,-1.6331796801505174,15.145256521894522
KGZ,Kyrgyzstan,2017,4.4050388177969,27.3,7297999868.50301,6306696,5.11,27.3,1.48501662627025,22.710866156942444,-8.773478421246768,-1.4531796801505168,12.74944056599484
KGZ,Kyrgyzstan,2018,3.51638952891734,27.7,7572252145.25549,6444079,5.11,27.7,1.260274551191404,22.747756369429435,-8.37347842124677,-1.4531796801505168,12.168168693934636
KOR,Republic of Korea,2006,0.865877155391301,31.7,1121936729365.41,48438292,7.88,31.7,-0.13252943145096652,27.746077530499104,-4.3734784212467694,1.3168203198494828,-5.759085253520982
KOR,Republic of Korea,2006,1.33523536673953,31.7,1121936729365.41,48438292,7.88,31.7,0.29656899160254985,27.746077530499104,-4.3734784212467694,1.3168203198494828,-5.759085253520982
KOR,Republic of Korea,2008,0.888451063800414,32.3,1223156560996.14,49054708,8.01,32.3,-0.10708303857073585,27.832455978337592,-3.7734784212467716,1.4468203198494827,-5.459545256373375
KOR,Republic of Korea,2008,1.5282332405702,32.3,1223156560996.14,49054708,8.01,32.3,0.43063451145166026,27.832455978337592,-3.7734784212467716,1.4468203198494827,-5.459545256373375
KOR,Republic of Korea,2010,0.993727389936438,32,1319281537670.41,49554112,8.11,32,0.0037204604325396812,27.90810841470382,-4.073478421246769,1.5468203198494823,-6.300939194452891
KOR,Republic of Korea,2010,1.58501246659466,32,1319281537670.41,49554112,8.11,32,0.4668815522530716,27.90810841470382,-4.073478421246769,1.5468203198494823,-6.300939194452891
KOR,Republic of Korea,2010,0,32,1319281537670.41,49554112,8.11,32,-4.605170185988091,27.90810841470382,-4.073478421246769,1.5468203198494823,-6.300939194452891
KOR,Republic of Korea,2011,0.820312091704541,NA,1367937063745.25,49936638,8.06,31.9,-0.18595363476522309,27.944324928036423,-4.17347842124677,1.4968203198494834,-6.246947305375508
KOR,Republic of Korea,2011,1.55920362840119,NA,1367937063745.25,49936638,8.06,31.8,0.4505682476123703,27.944324928036423,-4.273478421246768,1.4968203198494834,-6.396629337360452
KOR,Republic of Korea,2011,0,NA,1367937063745.25,49936638,8.06,31.700000000000003,-4.605170185988091,27.944324928036423,-4.373478421246766,1.4968203198494834,-6.546311369345398
KOR,Republic of Korea,2012,0.877023564282435,31.6,1402787524457.73,50199853,8.13,31.6,-0.1198837307543693,27.969482461857897,-4.473478421246767,1.5668203198494837,-7.009136890817623
KOR,Republic of Korea,2012,1.35283404973222,31.6,1402787524457.73,50199853,8.13,31.6,0.30956639162039107,27.969482461857897,-4.473478421246767,1.5668203198494837,-7.009136890817623
KOR,Republic of Korea,2012,0,31.6,1402787524457.73,50199853,8.13,31.6,-4.605170185988091,27.969482461857897,-4.473478421246767,1.5668203198494837,-7.009136890817623
KOR,Republic of Korea,2013,0.702999427944201,NA,1448958816285.78,50428893,8.06,31.5,-0.3382746608904617,28.001866356700152,-4.573478421246769,1.4968203198494834,-6.845675433315298
KOR,Republic of Korea,2013,1.28217509301187,NA,1448958816285.78,50428893,8.06,31.4,0.25632691708530175,28.001866356700152,-4.67347842124677,1.4968203198494834,-6.995357465300249
KOR,Republic of Korea,2013,0,NA,1448958816285.78,50428893,8.06,31.3,-4.605170185988091,28.001866356700152,-4.773478421246768,1.4968203198494834,-7.145039497285194
KOR,Republic of Korea,2014,0.745957747469183,31.2,1495538208413.16,50746659,8.06,31.2,-0.27976979395551327,28.033507263612254,-4.8734784212467694,1.4968203198494834,-7.294721529270145
KOR,Republic of Korea,2014,1.36725942573264,31.2,1495538208413.16,50746659,8.06,31.2,0.32009560122647823,28.033507263612254,-4.8734784212467694,1.4968203198494834,-7.294721529270145
KOR,Republic of Korea,2014,0,31.2,1495538208413.16,50746659,8.06,31.2,-4.605170185988091,28.033507263612254,-4.8734784212467694,1.4968203198494834,-7.294721529270145
KOR,Republic of Korea,2015,0.73552614730237,NA,1539212301135.55,51014947,7.97,32.2,-0.29366507188151314,28.062291908727914,-3.873478421246766,1.4068203198494826,-5.449288151508444
KOR,Republic of Korea,2015,1.27687339171691,NA,1539212301135.55,51014947,7.97,33.2,0.2522155490405424,28.062291908727914,-2.873478421246766,1.4068203198494826,-4.0424678316589615
KOR,Republic of Korea,2015,0,NA,1539212301135.55,51014947,7.97,34.2,-4.605170185988091,28.062291908727914,-1.873478421246766,1.4068203198494826,-2.635647511809479
KOR,Republic of Korea,2016,0.693986349015599,35.2,1588028842393.05,51217803,7.92,35.2,-0.35099631361493716,28.09351464130458,-0.8734784212467659,1.3568203198494828,-1.1851532708976582
KOR,Republic of Korea,2016,1.34898470089549,35.2,1588028842393.05,51217803,7.92,35.2,0.30673787748642656,28.09351464130458,-0.8734784212467659,1.3568203198494828,-1.1851532708976582
KOR,Republic of Korea,2016,0,35.2,1588028842393.05,51217803,7.92,35.2,-4.605170185988091,28.09351464130458,-0.8734784212467659,1.3568203198494828,-1.1851532708976582
KOR,Republic of Korea,2017,0.584621875068617,34.9,1642548917819.59,51361911,8,34.9,-0.5198295795411807,28.12727036940025,-1.1734784212467702,1.4368203198494829,-1.6860776405522504
KOR,Republic of Korea,2017,1.0973799316072,34.9,1642548917819.59,51361911,8,34.9,0.10199680316125136,28.12727036940025,-1.1734784212467702,1.4368203198494829,-1.6860776405522504
KOR,Republic of Korea,2017,0,34.9,1642548917819.59,51361911,8,34.9,-4.605170185988091,28.12727036940025,-1.1734784212467702,1.4368203198494829,-1.6860776405522504
KOR,Republic of Korea,2018,0.59836299503258,33.7,1694718171579.25,51585058,8,33.7,-0.49698354386466853,28.158537572481777,-2.373478421246766,1.4368203198494829,-3.4102620243716237
KOR,Republic of Korea,2018,1.16961569255559,33.7,1694718171579.25,51585058,8,33.7,0.1651887011560083,28.158537572481777,-2.373478421246766,1.4368203198494829,-3.4102620243716237
KOR,Republic of Korea,2018,0,33.7,1694718171579.25,51585058,8,33.7,-4.605170185988091,28.158537572481777,-2.373478421246766,1.4368203198494829,-3.4102620243716237
KOR,Republic of Korea,2019,0.573715197653771,33.2,1733930596323.25,51764822,8,33.2,-0.538342090356552,28.181411968297432,-2.873478421246766,1.4368203198494829,-4.128672184296366
KOR,Republic of Korea,2019,1.04891364419528,33.2,1733930596323.25,51764822,8,33.2,0.05724351862508698,28.181411968297432,-2.873478421246766,1.4368203198494829,-4.128672184296366
KOR,Republic of Korea,2019,0,33.2,1733930596323.25,51764822,8,33.2,-4.605170185988091,28.181411968297432,-2.873478421246766,1.4368203198494829,-4.128672184296366
KOR,Republic of Korea,2020,0.593924062354197,32.7,1721788880530.99,51836239,8.01,32.7,-0.5043068135304635,28.174384913100273,-3.373478421246766,1.4468203198494827,-4.8808171284335735
KOR,Republic of Korea,2020,1.03743878424207,32.7,1721788880530.99,51836239,8.01,32.7,0.046347931242108065,28.174384913100273,-3.373478421246766,1.4468203198494827,-4.8808171284335735
KOR,Republic of Korea,2020,0,32.7,1721788880530.99,51836239,8.01,32.7,-4.605170185988091,28.174384913100273,-3.373478421246766,1.4468203198494827,-4.8808171284335735
KOR,Republic of Korea,2021,0.472531479878428,32.9,1801214449834.76,51769539,8.16,32.9,-0.7287091170599928,28.2194822476794,-3.17347842124677,1.596820319849483,-5.0674748276507
KOR,Republic of Korea,2021,0.939276860003243,32.9,1801214449834.76,51769539,8.16,32.9,-0.05205478424395782,28.2194822476794,-3.17347842124677,1.596820319849483,-5.0674748276507
KOR,Republic of Korea,2021,0,32.9,1801214449834.76,51769539,8.16,32.9,-4.605170185988091,28.2194822476794,-3.17347842124677,1.596820319849483,-5.0674748276507
LTU,Lithuania,2006,8.80785660809442,34.4,34586529059.4547,3269909,7.43,34.4,2.1767788255304996,24.266730109658337,-1.6734784212467702,0.8668203198494826,-1.4506051003663325
LTU,Lithuania,2006,8.5020282536467,34.4,34586529059.4547,3269909,7.43,34.4,2.1414802518661835,24.266730109658337,-1.6734784212467702,0.8668203198494826,-1.4506051003663325
LTU,Lithuania,2008,9.31692408317012,35.7,39416661070.6359,3198231,7.36,35.7,2.232905280242331,24.39745443367915,-0.3734784212467659,0.7968203198494832,-0.29759519507472804
LTU,Lithuania,2008,8.6290974730032,35.7,39416661070.6359,3198231,7.36,35.7,2.15629811821658,24.39745443367915,-0.3734784212467659,0.7968203198494832,-0.29759519507472804
LTU,Lithuania,2010,7.06971693208504,33.6,33711177146.509,3097282,7.24,33.6,1.9572339255624323,24.241095285384212,-2.4734784212467673,0.6768203198494831,-1.6741004562090316
LTU,Lithuania,2010,7.65078955663997,33.6,33711177146.509,3097282,7.24,33.6,2.036115053719978,24.241095285384212,-2.4734784212467673,0.6768203198494831,-1.6741004562090316
LTU,Lithuania,2010,0.0968454374258225,33.6,33711177146.509,3097282,7.24,33.6,-2.2363719988696986,24.241095285384212,-2.4734784212467673,0.6768203198494831,-1.6741004562090316
LTU,Lithuania,2011,6.96681994220841,32.5,35842949499.0897,3028115,7.24,32.5,1.9425932172868923,24.302412717958553,-3.5734784212467687,0.6768203198494831,-2.418602808043464
LTU,Lithuania,2011,7.16492856615747,32.5,35842949499.0897,3028115,7.24,32.5,1.970592805659883,24.302412717958553,-3.5734784212467687,0.6768203198494831,-2.418602808043464
LTU,Lithuania,2011,0,32.5,35842949499.0897,3028115,7.24,32.5,-4.605170185988091,24.302412717958553,-3.5734784212467687,0.6768203198494831,-2.418602808043464
LTU,Lithuania,2012,6.75962941837572,35.1,37413912227.1865,2989139,7.24,35.1,1.9124463466336008,24.345308456881877,-0.9734784212467673,0.6768203198494831,-0.6588699764348069
LTU,Lithuania,2012,6.29114025076552,35.1,37413912227.1865,2989139,7.24,35.1,1.8407306092053806,24.345308456881877,-0.9734784212467673,0.6768203198494831,-0.6588699764348069
LTU,Lithuania,2012,0.066927023944314,35.1,37413912227.1865,2989139,7.24,35.1,-2.564898047501833,24.345308456881877,-0.9734784212467673,0.6768203198494831,-0.6588699764348069
LTU,Lithuania,2013,6.69289628495243,35.3,38928020774.4147,2961250,7.54,35.3,1.9025397143264449,24.38498015664996,-0.7734784212467716,0.9768203198494829,-0.7555494388389445
LTU,Lithuania,2013,5.84783362271096,35.3,38928020774.4147,2961250,7.54,35.3,1.7677798462799381,24.38498015664996,-0.7734784212467716,0.9768203198494829,-0.7555494388389445
LTU,Lithuania,2013,0.0338025064896587,35.3,38928020774.4147,2961250,7.54,35.3,-3.128064237445775,24.38498015664996,-0.7734784212467716,0.9768203198494829,-0.7555494388389445
LTU,Lithuania,2014,5.42076007920446,37.7,40396597406.9714,2937253,7.54,37.7,1.6920791019039165,24.422011395766877,1.626521578753234,0.9768203198494829,1.58881932879982
LTU,Lithuania,2014,6.71628764530364,37.7,40396597406.9714,2937253,7.54,37.7,1.9060233785802054,24.422011395766877,1.626521578753234,0.9768203198494829,1.58881932879982
LTU,Lithuania,2014,0.0340928306868205,37.7,40396597406.9714,2937253,7.54,37.7,-3.1214580792050364,24.422011395766877,1.626521578753234,0.9768203198494829,1.58881932879982
LTU,Lithuania,2015,5.91926942449559,37.4,41540954817.2039,2911109,7.54,37.4,1.7799010055034743,24.449945640618996,1.3265215787532298,0.9768203198494829,1.295773232844971
LTU,Lithuania,2015,4.47386642549085,37.4,41540954817.2039,2911109,7.54,37.4,1.500485715625006,24.449945640618996,1.3265215787532298,0.9768203198494829,1.295773232844971
LTU,Lithuania,2015,0.103243071357481,37.4,41540954817.2039,2911109,7.54,37.4,-2.1782186965569634,24.449945640618996,1.3265215787532298,0.9768203198494829,1.295773232844971
LTU,Lithuania,2016,5.33266506558917,38.4,42650896790.5078,2877325,7.47,38.4,1.6757246044281486,24.476314137404138,2.32652157875323,0.9068203198494826,2.1097370421817274
LTU,Lithuania,2016,5.05383290529692,38.4,42650896790.5078,2877325,7.47,38.4,1.6221236877131393,24.476314137404138,2.32652157875323,0.9068203198494826,2.1097370421817274
LTU,Lithuania,2016,0.0348540200365305,38.4,42650896790.5078,2877325,7.47,38.4,-3.104342061572595,24.476314137404138,2.32652157875323,0.9068203198494826,2.1097370421817274
LTU,Lithuania,2017,3.53442753319048,37.3,44618059836.1503,2842639,7.41,37.3,1.2653766612430193,24.52140454307245,1.2265215787532284,0.846820319849483,1.0386433956221017
LTU,Lithuania,2017,5.23095274912192,37.3,44618059836.1503,2842639,7.41,37.3,1.6565033041567818,24.52140454307245,1.2265215787532284,0.846820319849483,1.0386433956221017
LTU,Lithuania,2017,0.0353442753319048,37.3,44618059836.1503,2842639,7.41,37.3,-3.0934713434231242,24.52140454307245,1.2265215787532284,0.846820319849483,1.0386433956221017
LTU,Lithuania,2018,3.28280899974951,35.7,46812540124.5928,2819200,7.5,35.7,1.1917409998139379,24.569416955357642,-0.3734784212467659,0.9368203198494829,-0.34988217404927513
LTU,Lithuania,2018,4.06782854316787,35.7,46812540124.5928,2819200,7.5,35.7,1.405564626925038,24.569416955357642,-0.3734784212467659,0.9368203198494829,-0.34988217404927513
LTU,Lithuania,2018,0.0356827065190164,35.7,46812540124.5928,2819200,7.5,35.7,-3.0860354658489277,24.569416955357642,-0.3734784212467659,0.9368203198494829,-0.34988217404927513
LTU,Lithuania,2019,3.36307869103253,35.3,49002127329.2631,2811089,7.5,35.3,1.21582588549387,24.615129548997558,-0.7734784212467716,0.9368203198494829,-0.7246103019890736
LTU,Lithuania,2019,3.39885612391585,35.3,49002127329.2631,2811089,7.5,35.3,1.226376787488308,24.615129548997558,-0.7734784212467716,0.9368203198494829,-0.7246103019890736
LTU,Lithuania,2019,0.0357774328833248,35.3,49002127329.2631,2811089,7.5,35.3,-3.08396404109934,24.615129548997558,-0.7734784212467716,0.9368203198494829,-0.7246103019890736
LTU,Lithuania,2020,3.6126075712028,36,49023107998.6089,2810369,7.13,36,1.2871940900658825,24.615557615700915,-0.07347842124676873,0.5668203198494828,-0.04164906223312848
LTU,Lithuania,2020,2.28917707482157,36,49023107998.6089,2810369,7.13,36,0.8325512653558785,24.615557615700915,-0.07347842124676873,0.5668203198494828,-0.04164906223312848
LTU,Lithuania,2020,0,36,49023107998.6089,2810369,7.13,36,-4.605170185988091,24.615557615700915,-0.07347842124676873,0.5668203198494828,-0.04164906223312848
LTU,Lithuania,2021,2.57650105788629,36.7,52150790162.9131,2808380,7.18,36.7,0.9503060194643608,24.67740517001212,0.6265215787532341,0.6168203198494826,0.3864512405991727
LTU,Lithuania,2021,2.75542474246172,36.7,52150790162.9131,2808380,7.18,36.7,1.0171942370870957,24.67740517001212,0.6265215787532341,0.6168203198494826,0.3864512405991727
LTU,Lithuania,2021,0.0357847369150873,36.7,52150790162.9131,2808380,7.18,36.7,-3.0838044985329267,24.67740517001212,0.6265215787532341,0.6168203198494826,0.3864512405991727
LTU,Lithuania,2022,2.37848472418186,36.6,53474129886.9706,2831639,7.31,36.6,0.8706591582577647,24.7024638203841,0.5265215787532327,0.7468203198494825,0.39321701385214375
LTU,Lithuania,2022,2.80448198821443,36.6,53474129886.9706,2831639,7.31,36.6,1.0347782262618963,24.7024638203841,0.5265215787532327,0.7468203198494825,0.39321701385214375
LTU,Lithuania,2022,0.0709995440054286,36.6,53474129886.9706,2831639,7.31,36.6,-2.5133117538881544,24.7024638203841,0.5265215787532327,0.7468203198494825,0.39321701385214375
LTU,Lithuania,2023,2.62779952622526,36,53657151896.4273,2871585,7.31,36,0.9699450567998275,24.70588060368896,-0.07347842124676873,0.7468203198494825,-0.05487517805754683
LTU,Lithuania,2023,1.71682902380051,36,53657151896.4273,2871585,7.31,36,0.5462867924109058,24.70588060368896,-0.07347842124676873,0.7468203198494825,-0.05487517805754683
LUX,Luxembourg,2010,1.97079284996354,30.5,54012829512.59,506953,8.88,30.5,0.6834971938305527,24.71248743885866,-5.573478421246769,2.3168203198494837,-12.912748058587134
LUX,Luxembourg,2011,0.771331163321661,32.1,54576884709.7504,518347,8.88,32.1,-0.24675619427589357,24.722876273092133,-3.9734784212467673,2.3168203198494837,-9.205835546827958
LUX,Luxembourg,2012,0,34.3,55477349891.7792,530946,8.88,34.3,-4.605170185988091,24.739240664341192,-1.7734784212467716,2.3168203198494837,-4.108830843159103
LUX,Luxembourg,2013,0.18404224873862,32,57236974872.2606,543360,8.88,32,-1.6396793666255824,24.77046594034743,-4.073478421246769,2.3168203198494837,-9.437517578812908
LUX,Luxembourg,2014,0.719063635334068,31.2,58738350400.0169,556319,8.88,31.2,-0.3159942595155569,24.796358679244864,-4.8734784212467694,2.3168203198494837,-11.290973834692497
LUX,Luxembourg,2015,0.877907630070794,32.9,60071584216.1375,569604,8.88,32.9,-0.11888756159098952,24.81880275829471,-3.17347842124677,2.3168203198494837,-7.3523792909483765
LUX,Luxembourg,2016,0.856889217934349,31.7,63062061883.63,582014,8.81,31.7,-0.1428440866813138,24.867385187700208,-4.3734784212467694,2.2468203198494834,-9.82642018528048
LUX,Luxembourg,2016,0.342755687173739,31.7,63062061883.63,582014,8.81,31.7,-1.0419795659872886,24.867385187700208,-4.3734784212467694,2.2468203198494834,-9.82642018528048
LUX,Luxembourg,2016,0,31.7,63062061883.63,582014,8.81,31.7,-4.605170185988091,24.867385187700208,-4.3734784212467694,2.2468203198494834,-9.82642018528048
LUX,Luxembourg,2017,0.335291716366678,34.5,63892707251.4305,596336,8.81,34.5,-1.063365664544732,24.88047106429621,-1.5734784212467687,2.2468203198494834,-3.535323289701925
LUX,Luxembourg,2017,0.167645858183339,34.5,63892707251.4305,596336,8.81,34.5,-1.7279632712628854,24.88047106429621,-1.5734784212467687,2.2468203198494834,-3.535323289701925
LUX,Luxembourg,2017,0,34.5,63892707251.4305,596336,8.81,34.5,-4.605170185988091,24.88047106429621,-1.5734784212467687,2.2468203198494834,-3.535323289701925
LUX,Luxembourg,2018,0.493339099919257,35.4,64922207640.6436,607950,8.81,35.4,-0.6864911811136796,24.896455584569825,-0.6734784212467702,2.2468203198494834,-1.5131850018373931
LUX,Luxembourg,2018,0,35.4,64922207640.6436,607950,8.81,35.4,-4.605170185988091,24.896455584569825,-0.6734784212467702,2.2468203198494834,-1.5131850018373931
LUX,Luxembourg,2018,0,35.4,64922207640.6436,607950,8.81,35.4,-4.605170185988091,24.896455584569825,-0.6734784212467702,2.2468203198494834,-1.5131850018373931
LUX,Luxembourg,2019,0.644991719918795,34.2,66707126419.2733,620001,8.81,34.2,-0.4231326847721387,24.92357762702836,-1.873478421246766,2.2468203198494834,-4.209369385656764
LUX,Luxembourg,2020,0.475739656230524,33.4,66366885630.9508,630419,8.68,33.4,-0.7220824853815302,24.918464058654173,-2.67347842124677,2.1168203198494826,-5.659273446774278
LUX,Luxembourg,2020,0.158579885410175,33.4,66366885630.9508,630419,8.68,33.4,-1.7803455441486173,24.918464058654173,-2.67347842124677,2.1168203198494826,-5.659273446774278
LUX,Luxembourg,2021,0.624732536382861,32.7,70965934440.7674,640064,8.68,32.7,-0.4545515713668303,24.98546580223959,-3.373478421246766,2.1168203198494826,-7.1410476706689066
LUX,Luxembourg,2021,0.624732536382861,32.7,70965934440.7674,640064,8.68,32.7,-0.4545515713668303,24.98546580223959,-3.373478421246766,2.1168203198494826,-7.1410476706689066
LUX,Luxembourg,2022,1.5306610542428,34.1,70187142285.2316,653103,8.81,34.1,0.432211580323355,24.974430972872607,-1.9734784212467673,2.2468203198494834,-4.434051417641715
LUX,Luxembourg,2022,1.83679326509136,34.1,70187142285.2316,653103,8.81,34.1,0.6134507648449137,24.974430972872607,-1.9734784212467673,2.2468203198494834,-4.434051417641715
LUX,Luxembourg,2023,0.751768912250525,33.6,70256936375.5582,666430,8.81,33.6,-0.27211203405263873,24.975424878728056,-2.4734784212467673,2.2468203198494834,-5.557461577566457
LVA,Latvia,2006,4.55153418247236,35.6,25527665150.2661,2218357,7.37,35.6,1.5176590104665038,23.96302860887715,-0.4734784212467673,0.806820319849483,-0.38201201127214507
LVA,Latvia,2008,4.54605672055275,37.2,27231101091.0587,2177322,7.23,37.2,1.5164574951458833,24.02762557950417,1.126521578753234,0.6668203198494833,0.7511874794615765
LVA,Latvia,2010,3.71812600729039,35,22026145287.9415,2097555,7.05,35,1.315905696490968,23.81549600686924,-1.0734784212467687,0.4868203198494827,-0.5225911083828697
LVA,Latvia,2010,0,35,22026145287.9415,2097555,7.05,35,-4.605170185988091,23.81549600686924,-1.0734784212467687,0.4868203198494827,-0.5225911083828697
LVA,Latvia,2011,3.05833927808144,35.8,22694935010.9107,2059709,7.05,35.8,1.121136463466909,23.84540760926452,-0.2734784212467716,0.4868203198494827,-0.1331348525032849
LVA,Latvia,2011,0,35.8,22694935010.9107,2059709,7.05,35.8,-4.605170185988091,23.84540760926452,-0.2734784212467716,0.4868203198494827,-0.1331348525032849
